Choose date,City,Customer Name,Customer Segment,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Category/Categories,Customer Age,Discount,Number of Records,Order Quantity,Product Base Margin,Profit,Sales,Select Meaure name,Shipping Cost,Unit Price
Mar-15,Pico Rivera,Anne McFarland,Consumer,01-03-2015,56358,Not Specified,Furniture,Small Box,Eldon Wave Desk Accessories,Office Furnishings,West,7881,03-03-2015,Regular Air,California,90660,Category,62,0,1,1,0.41,-$8,$12,1,5.57,5.89
Nov-15,Puyallup,Adrian Shami,Consumer,26-11-2015,40838,Not Specified,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,West,5753,29-11-2015,Regular Air,Washington,98373,Category,75,0.07,1,40,0.49,-$137,$324,40,7.96,8.09
Mar-15,Escondido,Thomas Thornton,Consumer,10-03-2015,7174,Not Specified,Furniture,Small Pack,DAX Wood Document Frame,Office Furnishings,West,996,12-03-2015,Regular Air,California,92025,Category,62,0.06,1,10,0.49,$12,$142,10,8.99,13.73
Sep-14,Roswell,Pauline Webber,Consumer,15-09-2014,17539,Not Specified,Furniture,Small Pack,Nu-Dell Leatherette Frames,Office Furnishings,West,2415,16-09-2014,Regular Air,New Mexico,88201,Category,57,0.08,1,28,0.49,$74,$382,28,5,14.34
Jul-15,Louisville,Anthony O'Donnell,Consumer,06-07-2015,4741,Not Specified,Furniture,Small Pack,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Office Furnishings,West,679,07-07-2015,Regular Air,Colorado,80027,Category,66,0.09,1,40,0.43,-$132,$343,40,8.54,8.75
May-15,Frankfort,Cindy Schnelling,Corporate,11-05-2015,31393,Critical,Furniture,Large Box,Luxo Economy Swing Arm Lamp,Office Furnishings,Central,4404,12-05-2015,Regular Air,Illinois,60423,Category,65,0.04,1,4,0.57,-$27,$98,4,14.87,19.94
Mar-15,Wichita,Brian Moss,Corporate,04-03-2015,1925,Critical,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,Central,280,05-03-2015,Regular Air,Kansas,67212,Category,62,0.08,1,7,,$68,"$1,874",7,24.49,276.2
Mar-13,Elk Grove Village,Jim Radford,Corporate,31-03-2013,52964,Critical,Furniture,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Office Furnishings,Central,7430,01-04-2013,Regular Air,Illinois,60007,Category,46,0.08,1,44,0.59,$828,"$5,736",44,24.49,136.98
Dec-13,Minnetonka,Sean Wendt,Corporate,08-12-2013,27396,Critical,Furniture,Medium Box,DAX Solid Wood Frames,Office Furnishings,Central,3842,10-12-2013,Regular Air,Minnesota,55345,Category,51,0.07,1,14,0.48,-$31,$138,14,6.02,9.77
Oct-15,Amarillo,Darren Budd,Corporate,31-10-2015,9350,Critical,Furniture,Medium Box,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Office Furnishings,Central,1286,02-11-2015,Regular Air,Texas,79109,Category,72,0.1,1,2,0.64,-$211,$338,2,19.99,172.99
Oct-15,Muskogee,Pauline Chand,Corporate,18-10-2015,8231,Critical,Furniture,Small Box,12-1/2 Diameter Round Wall Clock,Office Furnishings,Central,1126,19-10-2015,Regular Air,Oklahoma,74403,Category,71,0.06,1,5,0.49,-$31,$110,5,10.49,19.98
Nov-13,Saint Charles,Doug Bickford,Corporate,13-11-2013,47873,Critical,Furniture,Small Box,Eldon Wave Desk Accessories,Office Furnishings,Central,6721,15-11-2013,Regular Air,Illinois,60174,Category,51,0.08,1,8,0.41,-$17,$52,8,5.57,5.89
Mar-14,Kokomo,Greg Guthrie,Corporate,26-03-2014,25376,Critical,Furniture,Small Box,"Eldon® 200 Class™ Desk Accessories, Burgundy",Office Furnishings,Central,3559,27-03-2014,Regular Air,Indiana,46901,Category,54,0.09,1,12,0.43,-$32,$77,12,5.29,6.28
May-15,Royal Oak,Khloe Miller,Corporate,04-05-2015,10470,Critical,Furniture,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",Office Furnishings,Central,1455,09-05-2015,Regular Air,Michigan,48073,Category,65,0.1,1,35,0.56,-$95,$247,35,5.21,7.38
Jan-14,Indianapolis,Greg Guthrie,Corporate,31-01-2014,52482,Critical,Furniture,Small Pack,"Executive Impressions 14"" Contract Wall Clock",Office Furnishings,Central,7364,02-02-2014,Regular Air,Indiana,46203,Category,52,0,1,30,0.52,$217,$717,30,3.63,22.23
Apr-15,Shoreview,Dana Kaydos,Corporate,12-04-2015,52225,Critical,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,Central,7328,13-04-2015,Regular Air,Minnesota,55126,Category,64,0.01,1,10,0.55,$11,$131,10,2.85,12.22
May-13,Oswego,Brendan Dodson,Corporate,20-05-2013,59651,Critical,Furniture,Small Pack,Eldon Pizzaz™ Desk Accessories,Office Furnishings,Central,8345,22-05-2013,Regular Air,Illinois,60543,Category,47,0.04,1,18,0.41,-$53,$46,18,4.57,2.23
Jun-15,Flint,Liz Price,Corporate,16-06-2015,19972,Critical,Furniture,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,Central,2761,18-06-2015,Regular Air,Michigan,48505,Category,66,0.04,1,6,0.39,-$21,$98,6,8.99,14.98
Oct-12,Mansfield,James Lanier,Corporate,13-10-2012,8835,Critical,Furniture,Small Pack,Advantus Panel Wall Certificate Holder - 8.5x11,Office Furnishings,Central,1208,14-10-2012,Regular Air,Texas,76063,Category,43,0.05,1,12,0.43,-$6,$153,12,6.02,12.2
May-14,Joplin,Meg O'Connel,Corporate,01-05-2014,7878,Critical,Furniture,Small Pack,"DAX Cubicle Frames, 8-1/2 x 11",Office Furnishings,Central,1069,03-05-2014,Regular Air,MO,64804,Category,55,0.06,1,41,0.49,$13,$344,41,3.44,8.57
Oct-15,Lincoln Park,Ricardo Emerson,Corporate,25-10-2015,17831,Critical,Furniture,Small Pack,G.E. Halogen Desk Lamp Bulbs,Office Furnishings,Central,2453,26-10-2015,Regular Air,Michigan,48146,Category,71,0.06,1,34,0.37,$41,$239,34,2.83,6.98
Sep-12,Naperville,Sylvia Foulston,Corporate,04-09-2012,26567,Critical,Furniture,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,Central,3721,05-09-2012,Regular Air,Illinois,60540,Category,42,0.21,1,22,0.39,-$18,$339,22,8.99,14.98
Mar-14,Freeport,Julia West,Corporate,17-03-2014,15205,Critical,Furniture,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,Central,2130,18-03-2014,Regular Air,Illinois,61032,Category,54,0.02,1,42,0.65,$156,"$1,754",42,9.2,39.98
Jul-13,Saint Clair Shores,Khloe Miller,Corporate,21-07-2013,41569,Critical,Furniture,Wrap Bag,3M Hangers With Command Adhesive,Office Furnishings,Central,5856,23-07-2013,Regular Air,Michigan,48080,Category,48,0.03,1,16,0.44,$5,$61,16,1.61,3.7
Dec-13,Fremont,Bill Donatelli,Corporate,14-12-2013,15808,Critical,Furniture,Wrap Bag,3M Hangers With Command Adhesive,Office Furnishings,Central,2193,14-12-2013,Regular Air,Nebraska,68025,Category,51,0.05,1,33,0.44,$13,$127,33,1.61,3.7
Sep-14,Livonia,Ricardo Emerson,Corporate,08-09-2014,58593,Critical,Furniture,Wrap Bag,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Office Furnishings,Central,8191,09-09-2014,Regular Air,Michigan,48154,Category,57,0.08,1,29,0.78,-$812,"$2,018",29,37.58,70.71
May-15,Midland,Sally Knutson,Corporate,29-05-2015,25635,Critical,Furniture,Wrap Bag,"Master Caster Door Stop, Gray",Office Furnishings,Central,3594,30-05-2015,Regular Air,Michigan,48640,Category,65,0.09,1,22,0.51,-$37,$110,22,3.63,5.08
Aug-14,Crystal Lake,Grant Carroll,Corporate,16-08-2014,9927,High,Furniture,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",Chairs & Chairmats,Central,1371,17-08-2014,Regular Air,Illinois,60014,Category,57,0.01,1,44,0.57,"$3,387","$10,088",44,18.06,218.08
Aug-15,Muncie,Hilary Holden,Corporate,11-08-2015,47846,High,Furniture,Large Box,Dana Swing-Arm Lamps,Office Furnishings,Central,6715,13-08-2015,Regular Air,Indiana,47302,Category,67,0.01,1,5,0.6,-$9,$66,5,13.04,10.68
Oct-13,Noblesville,Jack Lebron,Corporate,11-10-2013,22469,High,Furniture,Large Box,Hon 5100 Series Wood Tables,Tables,Central,3134,13-10-2013,Regular Air,Indiana,46060,Category,50,0.02,1,23,0.67,$40,"$6,693",23,69,290.98
Mar-13,Tinley Park,Alan Barnes,Corporate,29-03-2013,42209,High,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,Central,5945,01-04-2013,Regular Air,Illinois,60477,Category,46,0.04,1,31,,"$2,795","$8,902",31,24.49,276.2
Mar-14,Kokomo,Guy Armstrong,Corporate,26-03-2014,50404,High,Furniture,Large Box,"Lesro Round Back Collection Coffee Table, End Table",Tables,Central,7064,28-03-2014,Regular Air,Indiana,46901,Category,54,0.04,1,10,0.72,-$367,"$1,962",10,69,182.55
Nov-13,Oak Park,Shahid Shariari,Corporate,12-11-2013,8992,High,Furniture,Large Box,Hon Olson Stacker Stools,Chairs & Chairmats,Central,1221,13-11-2013,Regular Air,Michigan,48237,Category,51,0.06,1,3,0.57,-$154,$441,3,24.49,140.81
Aug-14,Woodstock,Jeremy Lonsdale,Corporate,10-08-2014,39683,High,Furniture,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",Chairs & Chairmats,Central,5599,11-08-2014,Regular Air,Illinois,60098,Category,56,0.1,1,41,0.57,"$2,114","$8,387",41,18.06,218.08
Mar-14,Lawrence,Sonia Sunley,Corporate,15-03-2014,24070,High,Furniture,Large Box,Hon Olson Stacker Stools,Chairs & Chairmats,Central,3369,16-03-2014,Regular Air,Kansas,66044,Category,54,0.1,1,3,0.57,-$165,$431,3,24.49,140.81
Aug-15,Muncie,Hilary Holden,Corporate,11-08-2015,47846,High,Furniture,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Office Furnishings,Central,6717,12-08-2015,Regular Air,Indiana,47302,Category,67,0.03,1,50,0.65,"$1,582","$5,514",50,13.99,105.98
Nov-15,East Saint Louis,Jamie Kunitz,Corporate,09-11-2015,39364,High,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,Central,5559,10-11-2015,Regular Air,Illinois,62205,Category,73,0.06,1,29,0.67,-$1,"$2,755",29,39.61,92.23
Aug-15,Muncie,Hilary Holden,Corporate,11-08-2015,47846,High,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,Central,6716,13-08-2015,Regular Air,Indiana,47302,Category,67,0.06,1,25,0.69,$632,"$2,674",25,13.99,110.98
Jul-15,Saint Charles,Doug Bickford,Corporate,09-07-2015,58368,High,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,Central,8162,11-07-2015,Regular Air,Illinois,60174,Category,66,0,1,4,0.43,-$4,$14,4,5.33,2.08
Oct-12,Saint Paul,Chad Sievert,Corporate,05-10-2012,9923,High,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,Central,1364,05-10-2012,Regular Air,Minnesota,55106,Category,43,0.01,1,27,0.43,-$96,$64,27,5.33,2.08
Jul-14,San Marcos,Candace McMahon,Corporate,19-07-2014,449,High,Furniture,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",Office Furnishings,Central,75,21-07-2014,Regular Air,Texas,78666,Category,56,0.02,1,45,0.56,-$49,$357,45,5.21,7.38
Oct-13,Battle Creek,Giulietta Weimer,Corporate,09-10-2013,48452,High,Furniture,Small Box,"Eldon® Image Series Desk Accessories, Burgundy",Office Furnishings,Central,6799,10-10-2013,Regular Air,Michigan,49017,Category,50,0.03,1,44,0.49,-$193,$185,44,6.92,4.18
Mar-14,Richfield,Art Ferguson,Corporate,12-03-2014,18432,High,Furniture,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,Central,2540,12-03-2014,Regular Air,Minnesota,55423,Category,53,0.04,1,42,0.57,$1,$451,42,5.16,10.64
Aug-15,Plymouth,Theone Pippenger,Corporate,07-08-2015,51365,High,Furniture,Small Box,Eldon Wave Desk Accessories,Office Furnishings,Central,7201,09-08-2015,Regular Air,Minnesota,55441,Category,67,0.08,1,35,0.41,-$72,$195,35,5.57,5.89
May-14,Pharr,Tamara Dahlen,Corporate,22-05-2014,41891,High,Furniture,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,Office Furnishings,Central,5909,23-05-2014,Regular Air,Texas,78577,Category,55,0.08,1,22,0.57,-$2,$847,22,18.98,40.89
Jul-13,Belvidere,Beth Thompson,Corporate,31-07-2013,22151,High,Furniture,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Office Furnishings,Central,3089,31-07-2013,Regular Air,Illinois,61008,Category,48,0.1,1,49,0.55,-$80,$466,49,6.22,9.65
Aug-12,Flint,Liz Price,Corporate,11-08-2012,20389,High,Furniture,Small Pack,Ultra Door Pull Handle,Office Furnishings,Central,2825,13-08-2012,Regular Air,Michigan,48505,Category,42,0.01,1,24,0.52,-$30,$270,24,7.94,10.52
Jun-15,Warren,Mark Cousins,Corporate,23-06-2015,24580,High,Furniture,Small Pack,Eldon Pizzaz™ Desk Accessories,Office Furnishings,Central,3447,25-06-2015,Regular Air,Michigan,48093,Category,66,0.01,1,14,0.41,-$31,$36,14,4.57,2.23
Sep-15,New Castle,Logan Haushalter,Corporate,10-09-2015,58278,High,Furniture,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Office Furnishings,Central,8149,12-09-2015,Regular Air,Indiana,47362,Category,68,0.08,1,37,0.35,"$2,094","$3,513",37,8.99,99.23
Aug-14,Woodstock,Jeremy Lonsdale,Corporate,10-08-2014,39683,High,Furniture,Small Pack,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,Central,5600,11-08-2014,Regular Air,Illinois,60098,Category,56,0.09,1,6,0.49,$67,$126,6,6.67,20.24
Aug-13,Crown Point,Christopher Schild,Corporate,30-08-2013,30372,High,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,Central,4267,01-09-2013,Regular Air,Indiana,46307,Category,49,0.1,1,1,0.55,-$7,$14,1,2.85,12.22
Sep-12,Texarkana,Dan Lawera,Corporate,28-09-2012,16771,High,Furniture,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,Central,2326,30-09-2012,Regular Air,Texas,75503,Category,43,0.02,1,42,0.65,$339,"$1,737",42,9.2,39.98
Jun-15,Belvidere,Beth Thompson,Corporate,27-06-2015,16706,High,Furniture,Wrap Bag,Eldon Econocleat® Chair Mats for Low Pile Carpets,Office Furnishings,Central,2316,28-06-2015,Regular Air,Illinois,61008,Category,66,0.03,1,47,0.73,"-$1,004","$1,944",47,34.2,41.47
Aug-13,Shawnee,Ritsa Hightower,Corporate,24-08-2013,34209,High,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,Central,4809,26-08-2013,Regular Air,Oklahoma,74801,Category,49,0.04,1,48,0.46,$166,$705,48,5.3,14.2
Mar-13,Beaumont,Darren Budd,Corporate,05-03-2013,46855,High,Furniture,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Office Furnishings,Central,6582,06-03-2013,Regular Air,Texas,77705,Category,46,0.04,1,32,0.68,-$5,$53,32,0.7,1.68
Dec-13,Arlington,Darren Budd,Corporate,12-12-2013,12160,Low,Furniture,Jumbo Drum,"Global Deluxe Stacking Chair, Gray",Chairs & Chairmats,Central,1685,16-12-2013,Regular Air,Texas,76017,Category,51,0.08,1,2,0.56,-$45,$55,2,8.79,24.98
Jun-15,Mundelein,Sylvia Foulston,Corporate,28-06-2015,24743,Low,Furniture,Large Box,Hon Olson Stacker Stools,Chairs & Chairmats,Central,3479,03-07-2015,Regular Air,Illinois,60060,Category,66,0,1,26,0.57,$754,"$3,759",26,24.49,140.81
Dec-13,Arlington,Darren Budd,Corporate,12-12-2013,12160,Low,Furniture,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",Office Furnishings,Central,1686,17-12-2013,Regular Air,Texas,76017,Category,51,0.01,1,9,0.55,-$42,$38,9,6.27,3.36
Aug-14,Crystal Lake,Grant Carroll,Corporate,07-08-2014,7110,Low,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,Central,988,11-08-2014,Regular Air,Illinois,60014,Category,56,0.02,1,22,,"$1,902","$6,396",22,24.49,276.2
Jul-12,Burleson,Dave Hallsten,Corporate,04-07-2012,56002,Low,Furniture,Large Box,Hon 5100 Series Wood Tables,Tables,Central,7834,06-07-2012,Regular Air,Texas,76028,Category,41,0.07,1,14,0.67,-$378,"$3,858",14,69,290.98
Apr-13,Rockford,Doug Bickford,Corporate,12-04-2013,11456,Low,Furniture,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,Central,1589,19-04-2013,Regular Air,Illinois,61107,Category,46,0.09,1,15,0.61,$399,"$1,520",15,24.49,105.34
Sep-15,Michigan City,Hilary Holden,Corporate,10-09-2015,11362,Low,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,Central,1571,12-09-2015,Regular Air,Indiana,46360,Category,68,0.09,1,32,0.69,$570,"$3,246",32,13.99,110.98
Dec-14,La Porte,Philip Brown,Corporate,18-12-2014,41991,Low,Furniture,Small Box,DAX Clear Channel Poster Frame,Office Furnishings,Central,5923,22-12-2014,Regular Air,Indiana,46350,Category,60,0,1,35,0.48,$68,$543,35,7.4,14.58
Jul-13,Southgate,Lela Donovan,Corporate,21-07-2013,10306,Low,Furniture,Small Box,DAX Clear Channel Poster Frame,Office Furnishings,Central,1420,21-07-2013,Regular Air,Michigan,48195,Category,48,0.02,1,20,0.48,$52,$310,20,7.4,14.58
Jun-12,Shakopee,Charles Sheldon,Corporate,17-06-2012,48931,Low,Furniture,Small Box,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Office Furnishings,Central,6869,22-06-2012,Regular Air,Minnesota,55379,Category,41,0.03,1,42,0.55,$218,"$2,149",42,19.99,51.75
Jan-14,Indianapolis,Greg Guthrie,Corporate,11-01-2014,12773,Low,Furniture,Small Box,Eldon Image Series Black Desk Accessories,Office Furnishings,Central,1784,20-01-2014,Regular Air,Indiana,46203,Category,52,0.04,1,15,0.49,-$50,$67,15,6.6,4.14
Jul-14,Wichita Falls,George Bell,Corporate,04-07-2014,26145,Low,Furniture,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Office Furnishings,Central,3652,04-07-2014,Regular Air,Texas,76308,Category,56,0.04,1,49,0.57,-$362,$510,49,12.52,9.98
Dec-15,Wylie,George Bell,Corporate,03-12-2015,48615,Low,Furniture,Small Box,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Office Furnishings,Central,6827,08-12-2015,Regular Air,Texas,75098,Category,76,0.04,1,8,0.54,$219,$465,8,14.83,54.74
Jun-14,Eden Prairie,Mike Kennedy,Corporate,07-06-2014,46885,Low,Furniture,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",Office Furnishings,Central,6590,12-06-2014,Regular Air,Minnesota,55343,Category,55,0.05,1,32,0.46,$720,"$1,997",32,14.48,63.94
May-14,Rockford,Doug Bickford,Corporate,27-05-2014,10535,Low,Furniture,Small Box,"Linden® 12"" Wall Clock With Oak Frame",Office Furnishings,Central,1462,29-05-2014,Regular Air,Illinois,61107,Category,55,0.09,1,25,0.55,-$44,$855,25,19.99,33.98
Mar-14,Portage,Jack Lebron,Corporate,29-03-2014,24965,Low,Furniture,Small Box,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Office Furnishings,Central,3506,29-03-2014,Regular Air,Indiana,46368,Category,54,0.09,1,42,0.42,$331,"$1,146",42,8.55,29.18
Jul-14,Wichita Falls,George Bell,Corporate,04-07-2014,26145,Low,Furniture,Small Box,"Seth Thomas 14"" Putty-Colored Wall Clock",Office Furnishings,Central,3653,06-07-2014,Regular Air,Texas,76308,Category,56,0.1,1,27,0.54,$154,$735,27,7.87,29.34
Mar-15,Sterling Heights,Lela Donovan,Corporate,31-03-2015,33284,Low,Furniture,Small Pack,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Office Furnishings,Central,4678,02-04-2015,Regular Air,Michigan,48310,Category,63,0.01,1,21,0.41,$145,$480,21,8.99,22.23
Aug-13,Richmond,Jack Lebron,Corporate,12-08-2013,59074,Low,Furniture,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,Central,8263,14-08-2013,Regular Air,Indiana,47374,Category,49,0.03,1,37,0.39,$71,$590,37,8.99,14.98
Apr-13,Hastings,Joel Jenkins,Corporate,22-04-2013,35142,Low,Furniture,Small Pack,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,Central,4946,24-04-2013,Regular Air,Nebraska,68901,Category,47,0.03,1,11,0.49,$89,$231,11,6.67,20.24
Mar-14,East Chicago,Christopher Schild,Corporate,28-03-2014,34048,Low,Furniture,Small Pack,"Executive Impressions 14"" Contract Wall Clock",Office Furnishings,Central,4792,30-03-2014,Regular Air,Indiana,46312,Category,54,0.04,1,1,0.52,-$11,$27,1,3.63,22.23
Jun-13,Mason City,Sally Knutson,Corporate,15-06-2013,47750,Low,Furniture,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",Office Furnishings,Central,6706,20-06-2013,Regular Air,Iowa,50401,Category,47,0.05,1,43,0.5,$216,"$1,098",43,8.99,25.38
Jun-14,Eagan,Mike Kennedy,Corporate,07-06-2014,46885,Low,Furniture,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,Central,6588,11-06-2014,Regular Air,Minnesota,55122,Category,55,0.05,1,27,0.44,$165,$633,27,8.99,22.72
Jul-13,North Platte,Liz MacKendrick,Corporate,23-07-2013,3109,Low,Furniture,Small Pack,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Office Furnishings,Central,458,30-07-2013,Regular Air,Nebraska,69101,Category,48,0.1,1,47,0.41,$199,"$1,006",47,8.99,22.23
Dec-14,La Porte,Philip Brown,Corporate,18-12-2014,41991,Low,Furniture,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Office Furnishings,Central,5924,22-12-2014,Regular Air,Indiana,46350,Category,60,0.06,1,18,0.68,$257,$814,18,4.8,45.98
Jun-13,Rowlett,Alan Hwang,Corporate,07-06-2013,58851,Low,Furniture,Wrap Bag,Document Clip Frames,Office Furnishings,Central,8231,11-06-2013,Regular Air,Texas,75088,Category,47,0.1,1,3,0.43,-$6,$24,3,0.96,8.34
Sep-14,Austin,Darren Budd,Corporate,15-09-2014,27589,Medium,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,Central,3869,16-09-2014,Regular Air,Texas,78745,Category,57,0.07,1,36,0.66,-$19,$64,36,1.49,1.88
Mar-13,Beaumont,Darren Budd,Corporate,10-03-2013,52098,Medium,Furniture,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs & Chairmats,Central,7307,10-03-2013,Regular Air,Texas,77705,Category,46,0,1,19,0.61,$220,$812,19,10.55,39.06
Apr-14,Dallas,Anna Haberlin,Corporate,10-04-2014,18182,Medium,Furniture,Medium Box,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Office Furnishings,Central,2502,11-04-2014,Regular Air,Texas,75217,Category,54,0.01,1,45,0.72,"-$1,363","$2,673",45,52.2,55.5
